Name,Address,City,Zip,COUNTY,X,Y,USNG,OWNERSHIP,PARCELID,NAME_OTHER,DESCRIPTION,LINK,FAC_STATUS,UAID,ACODE,AUSE,AOWNERSHIP,LAT,LONG,COMMENT,FACILITY_TYPE,x,y
FOREVER FLORIDA AIRPORT, ,SAINT CLOUD,34773,OSCEOLA,-81.02292922,28.04290409,17R MM 97746 01955,,16-28-33-0000-0020-0000,FOREVER FLORIDA AIRPORT,"BROUSSARD, WILLIAM 4755 KENANSVILLE ROAD  ST. CLOUD FL 34773",,Active,FL000570,31FL,Private,Private,28.04335277,-81.01923055,,AIRPORT,-9019431.223643491,3254384.091264275
ESCAPE RANCH AIRPORT, ,KENANSVILLE,34739,OSCEOLA,-80.95749018,27.8608799,17R NL 04185 81792,,19-30-34-0000-0020-0000,ESCAPE RANCH AIRPORT,RANDY HOOPER P.O. BOX 58  KENANSVILLE FL 34739,,Active,FL000877,4FL1,Private,Private,27.86277777,-80.95805555,,AIRPORT,-9012146.582822692,3231445.2226690543
STOUT INTERNATIONAL AIRPORT & SPB, ,KISSIMMEE,34744,OSCEOLA,-81.38395706,28.25862241,17R MM 62338 25911,,26-25-29-3140-0005-0110,STOUT INTERNATIONAL AIRPORT & SPB,1575 PINE ISLAND RD  KISSIMMEE FL 34744,,Active,FL000493,FD83,Private,Private,28.25862222,-81.38395833,,AIRPORT,-9059620.659037907,3281619.460478323
GENTRY AIRPORT, ,SAINT CLOUD,34772,OSCEOLA,-81.26126262,28.13412275,17R MM 74343 12087,,13-27-30-4950-0001-0810,GENTRY AIRPORT,"SESSIONS, RAYMOND 2409 SW SISTER'S WELCOME RD SUITE 101 LAKE CITY FL 32025",,Active,FL000741,FD37,Private,Private,28.13723888,-81.26340277,,AIRPORT,-9045962.375776356,3265894.147091876
EL MAXIMO RANCH AIRPORT, , , ,OSCEOLA,-81.11333333,27.69416667,17R ML 88825 63329,,,EL MAXIMO RANCH AIRPORT,"WILSON, LATIMER T. P.O. BOX 3737  LAKE WALES FL 33859",,Active,FL000831,,Private,Private,27.69416666,-81.11333333,,AIRPORT,-9029494.963144822,3210469.6352405655
LAKE X AIRPORT,7975 OLD MELBOURNE HWY,SAINT CLOUD,34771,OSCEOLA,-81.11998196,28.21021292,17R MM 88226 20494,,,LAKE X AIRPORT,DAVE UNDERWOOD 7555 OLD MELBOURNE HWY  ST. CLOUD FL 34771,,Active,FL000742,57FA,Private,Private,28.20862499,-81.11923055,,AIRPORT,-9030235.085407225,3275502.7736335867
DUDA AIRSTRIP , ,SOUTHWEST PALM BEACH CO,00053,PALM BEACH,-80.6372751,26.58784656,17R NK 36118 40837,,00374503000009000,DUDA AIRSTRIP ,"CHAPMAN, TRACY P.O. BOX 620257  OVIEDO FL 32762-0257",,Active,FL000251,FA69,Private,Private,26.58784722,-80.63727777,,AIRPORT,-8976500.403046748,3072072.318650538
WILLIS GLIDERPORT AIRPARK, , , ,PALM BEACH,-80.21476944,26.548125,17R NK 78217 36627,,,WILLIS GLIDERPORT AIRPARK,"ROBERTSON, TERRY 10640 DENOEU ROAD  BOYNTON BEACH FL 33472",,Active,FL000265,FA44,Private,Private,26.548125,-80.21476944,,AIRPORT,-8929467.288567789,3067128.4870868293
WILLIAM P GWINN AIRPORT, ,LOXAHATCHEE,33470,PALM BEACH,-80.32821331,26.9082083,17R NK 66706 76445,,00404113000003010,WILLIAM P GWINN AIRPORT,"HARRIS, TREVOR P.O. BOX 109610  WEST PALM BEACH FL 33410-9610",,Active,FL000474,06FA,Private,Private,26.90839166,-80.32893611,,AIRPORT,-8942095.801548453,3112008.2621379
LOXAHATCHEE AIRPORT, ,LOXAHATCHEE,33470,PALM BEACH,-80.30532811,26.62256758,17R NK 69151 44820,,73404424000005010,LOXAHATCHEE AIRPORT,4153 160TH AVENUE SOUTH  WELLINGTON FL 33414,,Active,FL000529,7FD6,Private,Private,26.62256666,-80.305325,,AIRPORT,-8939548.232973306,3076395.1772829574
ANTIQUERS AERODROME, ,DELRAY BEACH,33446,PALM BEACH,-80.15162662,26.46538605,17R NK 84567 27503,,00424615010030000,ANTIQUERS AERODROME,"LUMLEY, WILLIAM 7320 SKYLINE DRIVE  DELRAY BEACH FL 33446",,Active,FL000335,FD08,Private,Private,26.46534999,-80.14976666,,AIRPORT,-8922438.26142392,3056836.1117766844
WELLINGTON AERO CLUB AIRPORT, ,WEST PALM BEACH,33414,PALM BEACH,-80.29421199,26.64645552,17R NK 70243 47471,,73414418010000020,WELLINGTON AERO CLUB AIRPORT,3461B FAIRLANE FARMS RD.   WELLINGTON FL 33414,,Active,FL000809,FD38,Private,Private,26.64645555,-80.29421388,,AIRPORT,-8938310.79268363,3079370.0508562867
OKEELANTA AIRPORT, ,SOUTHWEST PALM BEACH CO,00053,PALM BEACH,-80.7557118,26.58094537,17R NK 24326 40045,,00364509000009000,OKEELANTA AIRPORT,JOSE GONZALEZ 21250 US HIGHWAY 27 S SOUTH BAY FL 33493,,Active,FL000760,FL41,Private,Private,26.58083333,-80.75611111,,AIRPORT,-8989684.715902714,3071213.2586553055
CUB HAVEN STOLPORT, ,DADE CITY,33523,PASCO,-82.21487515,28.45334074,17R LM 81049 48023,,2123280000004000020,CUB HAVEN STOLPORT,"SPRIGG, JAMES 38102 MERIDIAN AVENUE  DADE CITY FL 33525",,Active,FL000916,FD53,Private,Private,28.45416666,-82.21555555,,AIRPORT,-9152118.036920264,3306250.851395186
TWO JS FLYING RANCH AIRPORT, , , ,PASCO,-82.217,28.45147222,17R LM 80838 47818,,,TWO JS FLYING RANCH AIRPORT,"WERME, JAMES P.O. BOX 508  TRILBY FL 33593",,Active,FL000878,3FL1,Private,Private,28.45147222,-82.217,,AIRPORT,-9152354.574587088,3306014.273394504
GERACI FIELD, , , ,PASCO,-82.48777778,28.175,17R LM 53945 17483,,,GERACI FIELD,20005 COUNTY LINE ROAD  LUTZ FL 33558,,Active,FL001274,FL35,Private,Private,28.175,-82.48777777,,AIRPORT,-9182497.418886341,3271055.2552718637
HIDDEN LAKE AIRPORT, ,NEW PORT RICHEY,34654,PASCO,-82.64565214,28.28250863,17R LM 38606 29596,,1725300010000000310,HIDDEN LAKE AIRPORT,"UNGAR, ED 8901 AIRWAY BLVD  NEW PORT RICHEY FL 34654",,Active,FL000620,FA40,Private,Private,28.28222222,-82.64583333,,AIRPORT,-9200071.91305628,3284638.5807539574
FIELD OF DREAMS AIRPORT, , , ,PASCO,-82.25194444,28.4725,17R LM 77441 50183,,,FIELD OF DREAMS AIRPORT,"MILLER, LARRY 21412 FIELD OF DREAMS LANE  DADE CITY FL 33523",,Active,FL000789,,Private,Private,28.4725,-82.25194444,,AIRPORT,-9156244.572276967,3308676.8969153236
DUSTY AIRPATCH, ,DADE CITY,33523,PASCO,-82.2234192,28.41305443,17R LM 80167 43568,,2124080000001000080,DUSTY AIRPATCH,"RHODE, H W 35731 BLANTON ROAD  DADE CITY FL 33523",,Active,FL000859,5FL0,Private,Private,28.41305555,-82.22341666,,AIRPORT,-9153069.156313168,3301151.0220990106
DAVID WINES AIRSTRIP, , , ,POLK,-81.43916667,27.84444444,17R ML 56757 80048,,,DAVID WINES AIRSTRIP,"HETTINGER, WILLIAM 2600 CEDARWOOD DRIVE  LAKE WALES FL 33898",,Active,FL000956,62FL,Private,Private,27.84444444,-81.43916666,,AIRPORT,-9065766.563987149,3229375.9107972714
EAGLES NEST LANDING, , , ,POLK,-81.84413074,28.03952334,17R MM 17031 01867,,,EAGLES NEST LANDING,"GROOVER, LARRY 1633 TAYLOR STREET  AUBURNDALE FL 33823",,Active,FL000201,FA53,Private,Private,28.04388888,-81.85138888,,AIRPORT,-9110846.9580883,3253957.693015325
GORE AIRPORT, , , ,POLK,-81.64701945,28.14335,17R MM 36467 13251,,,GORE AIRPORT,"GORE, DAVID P.O. BOX 519  DAVENPORT FL 33836",,Active,FL000418,4FL9,Private,Private,28.14335,-81.64701944,,AIRPORT,-9088904.62944254,3267058.995768571
GREEN SWAMP AERODROME, ,LAKELAND,33809,POLK,-81.9979268,28.21154563,17R MM 02070 21039,,232616000000011010,GREEN SWAMP AERODROME,"ARALDI, SUZANNE 11465 IRONHEAD TRAIL  LAKELAND FL 33809",,Active,FL000517,FD33,Private,Private,28.21167777,-81.99869166,,AIRPORT,-9127967.457485668,3275671.1290290956
LAKE CLINCH AIRPARK, ,FROSTPROOF,33843,POLK,-81.55945254,27.75515331,17R ML 44868 70205,,283130000000043290,LAKE CLINCH AIRPARK,"AMATO, LOUIS 446 AIRPORT ROAD  FROSTPROOF FL 33843",,Active,FL000391,52FL,Private,Private,27.75030555,-81.55951944,,AIRPORT,-9079156.726633988,3218139.148365802
FLANDERS FIELD, ,POLK CITY,33868,POLK,-81.82781074,28.20286776,17R MM 18758 19952,,252620000000024020,FLANDERS FIELD,"NEWBERRY, ROBERT P.O. BOX 2003  LAKELAND FL 33806",,Active,FL000715,4FD7,Private,Private,28.20640277,-81.82785555,,AIRPORT,-9109030.224389704,3274574.932682773
VILLA CHAR MAR AIRPORT, , , ,POLK,-81.64972222,27.78972222,17R ML 35993 74078,,,VILLA CHAR MAR AIRPORT,1901 BUFFUM LAKE TRAIL  FT MEADE FL 33841,,Active,FL001395,1FA9,Private,Private,27.78972222,-81.64972222,,AIRPORT,-9089205.501140958,3222488.346546135
SOUTHERLY AIRPORT, ,HAINES CITY,33844,POLK,-81.53685074,28.01420859,17R ML 47221 98892,,282829935955002410,SOUTHERLY AIRPORT,"DREWNIANY, FRANK 971 SAN PEDRO AVENUE  CORAL GABLES FL 33156",,Active,FL000339,58FD,Private,Private,28.01416666,-81.54055555,,AIRPORT,-9076640.70481415,3250765.285874907
BURNTWOOD RANCH AIRPORT, ,LAKELAND,33809,POLK,-81.93025052,28.27357676,17R MM 08765 27859,,242605000000033010,BURNTWOOD RANCH AIRPORT,ALEJANDRO VILLANUEVA 6225 DEEN STILL ROAD  LAKELAND FL 33809,,Active,FL000218,FL43,Private,Private,28.28166666,-81.94111111,,AIRPORT,-9120433.768350424,3283509.5492652897
RIDGE LANDING AIRPORT, , , ,POLK,-81.60055556,27.75722222,17R ML 40819 70453,,,RIDGE LANDING AIRPORT,"FAZZINI, JOHN 101 EAST STUART AVENUE  LAKE WALES FL 33853",,Active,FL001295,4FL5,Private,Private,27.75722222,-81.60055555,,AIRPORT,-9083732.292965336,3218399.403824603
BENT WILLIES AIRPORT, , , ,POLK,-81.43202778,27.93961111,17R ML 57498 90587,,,BENT WILLIES AIRPORT,9605 CAMP MACK ROAD  LAKE WALES FL 33898,,Active,FL001304,52FA,Private,Private,27.93961111,-81.43202777,,AIRPORT,-9064971.866493499,3241362.2634358453
MARKET WORLD AIRPORT, , , ,POLK,-81.81638889,28.05861111,17R MM 19772 03963,,,MARKET WORLD AIRPORT,"TO, VINCENT 1053 HIGHWAY 92 WEST  AUBURNDALE FL 33823",,Active,FL000942,FL16,Private,Private,28.05861111,-81.81638888,,AIRPORT,-9107758.749670275,3256365.3213713123
MACDILL AFB AUX FLD, ,FROSTPROOF,33843,POLK,-81.34892164,27.65051375,17R ML 65582 58537,,303232000000000000,MACDILL AFB AUX FLD,COMMAND POST 813-828-4361 U.S. AIR FORCE AVON PARK FL ,,Active,FL001011,AGR,Private,Military USAF,27.65058611,-81.34951666,,AIRPORT,-9055720.53338433,3204982.5958134113
GATOR AIRPARK STOLPORT, , , ,POLK,-81.56813056,28.15751667,17R MM 44220 14782,,,GATOR AIRPARK STOLPORT,"ALBRITTON, ROBERT 4525 ALBRITTON ROAD  ST CLOUD FL 34772",,Active,FL000740,72FL,Private,Private,28.15751666,-81.56813055,,AIRPORT,-9080122.758416096,3268847.591476547
"ORLAMPA, INC. AIRPORT", ,POLK CITY,33868,POLK,-81.80919253,28.16829165,17R MM 20560 16109,,252704000000011030,"ORLAMPA, INC. AIRPORT",1400 BROADWAY BLVD. SE  POLK CITY FL 33868,,Active,FL000716,FA08,Private,Private,28.16695833,-81.80813333,,AIRPORT,-9106957.654261583,3270208.1325041004
EAGLES NEST AIRPORT & SPB,561 GEORGETOWN SHORTCUT RD,CRESCENT CITY,32112,PUTNAM,-81.60275445,29.42784168,17R MN 41534 55539,,29-12-27-0000-0040-0000,EAGLES NEST AIRPORT & SPB,521 GEORGETOWN SHORTCUT RD  CRESCENT CITY FL 32112,,Active,FL000312,FD44,Private,Private,29.42707027,-81.60423833,,AIRPORT,-9083977.07227676,3430214.213448707
LIB FIELD, , , ,PUTNAM,-81.66647222,29.52060556,17R MN 35412 65851,,,LIB FIELD,"BRENNER, DONALD 119 ASHLEY LANE  SATSUMA FL 32189-3101",,Active,FL000805,2FD8,Private,Private,29.52060555,-81.66647222,,AIRPORT,-9091070.102641953,3442075.803090687
SANDERS RANCH AIRPORT,1591 BADEN POWELL RD,HAWTHORNE, ,PUTNAM,-82.0090002,29.66244401,17R MN 02354 81807,,,SANDERS RANCH AIRPORT,SANDERS DRIVE S 1611 BADEN POWELL ROAD  HAWTHORNE FL 32640,,Active,FL000572,39FA,Private,Private,29.66246666,-82.00926111,,AIRPORT,-9129200.143043082,3460233.5453373035
OAK RIDGE AIR PARK, , , ,PUTNAM,-81.85013889,29.56680556,17R MN 17650 71086,,,OAK RIDGE AIR PARK,160 OAK RIDGE DRIVE  INTERLACHEN FL 32148,,Active,FL001132,FL82,Private,Private,29.56680555,-81.85013888,,AIRPORT,-9111515.782459514,3447987.389261949
MOUNT ROYAL AIRPORT,TIMUCUAN TRL,CRESCENT CITY,32112,PUTNAM,-81.66057579,29.43418788,17R MN 35929 56272,,37-12-26-6086-0000-1110,MOUNT ROYAL AIRPORT,JASON I. SHEFFIELD 111 INDIAN MOUND DRIVE CRESCENT CITY FL 32112,,Active,FL000806,3FL0,Private,Private,29.43491666,-81.65676388,,AIRPORT,-9090413.714927262,3431025.34684951
JIM FINLAY FARM AIRPORT,1584 COUNTY ROAD 308,CRESCENT CITY,32112,PUTNAM,-81.58443137,29.44120618,17R MN 43319 57011,,21-12-27-0000-0040-0010,JIM FINLAY FARM AIRPORT,"ABBING, FRITS P.O. BOX 774  CRESCENT CITY FL 32112",,Active,FL000316,28FL,Private,Private,29.44123611,-81.58443055,,AIRPORT,-9081937.356570123,3431922.444589885
THUNDERBIRD AIRPARK,118 CESSNA ST,CRESCENT CITY,32112,PUTNAM,-81.57202119,29.47219461,17R MN 44539 60438,,09-12-27-0000-0110-0000,THUNDERBIRD AIRPARK,"SAULS, IVESON P.O. BOX 27 118 CESSNA STREET LAKE COMO FL 32157",,Active,FL000313,2FA5,Private,Private,29.47348611,-81.57095833,,AIRPORT,-9080555.862333594,3435884.2068575365
MELROSE LANDING AIRSTRIP ,126 MELROSE LANDING DR,HAWTHORNE,32640,PUTNAM,-81.95566978,29.66442712,17R MN 07517 81983,,36-09-23-5740-0160-0410,MELROSE LANDING AIRSTRIP ,267 MELROSE LANDING DRIVE  HAWTHORNE FL 32640,,Active,FL000573,FD22,Private,Private,29.66770833,-81.95204166,,AIRPORT,-9123263.42708696,3460487.598761249
CRESCENT LAKE FARMS AIRPORT,398 CLIFTON RD,CRESCENT CITY,32112,PUTNAM,-81.49589781,29.40485292,17R MN 51888 52943,,05-13-28-0000-0010-0000,CRESCENT LAKE FARMS AIRPORT,"C/O MIDNIGHT FLORIDA LAND, LLC 350 CLIFTON ROAD  CRESCENT CITY  FL 32112",,Active,FL000315,16FD,Private,Private,29.40483333,-81.49655555,,AIRPORT,-9072081.846076526,3427276.3476926074
POMONA LANDING AIRPORT,119 POMONA LANDING RD,CRESCENT CITY,32181,PUTNAM,-81.57645481,29.50490778,17R MN 44127 64065,,33-11-27-0000-0030-0000,POMONA LANDING AIRPORT,"WARREN, ROBERT 113 POMONA LANDING RD.  POMONA PARK FL 32181",,Active,FL000717,78FL,Private,Private,29.50230555,-81.57743055,,AIRPORT,-9081049.409672076,3440067.7861753483
MARJORIE KENNAN RAWLINGS AIRPORT, , , ,PUTNAM,-82.05334722,29.47926389,17R LN 97877 61547,,,MARJORIE KENNAN RAWLINGS AIRPORT,"STRANG, CARL P.O. BOX 194  WINTER HAVEN FL 33882-5558",,Active,FL000999,2FD2,Private,Private,29.47926388,-82.05334722,,AIRPORT,-9134136.830622297,3436788.1595581584
EARLE AIRPARK,8575 BARREL FACTORY RD,HASTINGS,32145,ST. JOHNS,-81.50680556,29.68969444,17R MN 50968 84509,,0489700000,EARLE AIRPARK,"EARLE, NORMAN 8701 HASTINGS BLVD  HASTINGS FL 32145",,Active,FL000422,13FA,Private,Private,29.68969444,-81.50680555,,AIRPORT,-9073296.090713711,3463724.993644409
TATER FARMS STRIP,9600 HASTINGS BLVD,HASTINGS,32145,ST. JOHNS,-81.499,29.67643056,17R MN 51716 83036,,0488400000,TATER FARMS STRIP,5625 KELLY RD.  HASTINGS FL 32145,,Active,FL000421,46FD,Private,Private,29.67643055,-81.499,,AIRPORT,-9072427.180174999,3462025.4462780617
HUTSON AIRFIELD,4050 W STATE ROAD 206,ELKTON,32033,ST. JOHNS,-81.44147335,29.72864442,17R MN 57305 88799,,0382300000,HUTSON AIRFIELD,SR 206 WEST  ST. AUGUSTINE FL 32033,,Active,FL000424,8FL0,Private,Private,29.72833055,-81.43879444,,AIRPORT,-9066023.34318106,3468717.0840719477
EVANS PROPERTIES AIRPORT,Bluefield Rd,PORT SAINT LUCIE,34988,ST. LUCIE,-80.58589099,27.27782249,17R NL 40984 17275,,4101-111-0002-010-0,EVANS PROPERTIES AIRPORT,"EDWARDS, RONALD 660 BEACHLAND BLVD, #301  VERO BEACH FL 32963",,Active,FL000384,FL67,Private,Private,27.27782222,-80.58588888,,AIRPORT,-8970780.350622654,3158225.083073523
WILLIAMS HAWGWILD AIRPORT, ,FORT PIERCE,34945,ST. LUCIE,-80.42783306,27.40892942,17R NL 56561 31859,,2327-601-0006-000-7,WILLIAMS HAWGWILD AIRPORT,"GORDY, JAMES 500 PULITZER ROAD  FT. PIERCE FL 34945",,Active,FL000376,FL56,Private,Private,27.40892777,-80.42783055,,AIRPORT,-8953185.421658114,3174655.6338891312
AERO ACRES AIRPORT, ,PORT SAINT LUCIE,34987,ST. LUCIE,-80.52199516,27.34198749,17R NL 47281 24405,,3215-801-0031-000-4,AERO ACRES AIRPORT,"OWEN, BEBE 18506 MACH ONE DRIVE  PORT ST. LUCIE FL 34987-3211",,Active,FL000378,FD88,Private,Private,27.34198611,-80.522,,AIRPORT,-8963667.498698954,3166263.9251615754
DRAGONFLY AIRPORT, ,FORT PIERCE,34945,ST. LUCIE,-80.56505513,27.44392762,17R NL 42982 35681,,2207-411-0001-000-0,DRAGONFLY AIRPORT,"ADAMS, MIKE P.O. BOX 12909  FT. PIERCE FL 34979-2909",,Active,FL000374,7FL8,Private,Private,27.44392777,-80.56505555,,AIRPORT,-8968460.913013155,3179044.9634574903
SCOTT 2000 AIRPORT, ,FORT PIERCE,34945,ST. LUCIE,-80.66200207,27.54725761,17R NL 33370 47096,,1105-331-0001-000-9,SCOTT 2000 AIRPORT,"EDWARDS, RONALD 660 BEACHLAND BLVD, SUITE 301  VERO BEACH FL 32963",,Active,FL000796,23FD,Private,Private,27.54725833,-80.66200277,,AIRPORT,-8979252.99653771,3192012.317367999
ADAMS RANCH AIRPORT, ,FORT PIERCE,34945,ST. LUCIE,-80.58422001,27.44198352,17R NL 41089 35459,,2112-411-0050-000-7,ADAMS RANCH AIRPORT,"ADAMS, MIKE P.O. BOX 12909  FT. PIERCE FL 34979-2909",,Active,FL000373,7FL3,Private,Private,27.44198333,-80.58422222,,AIRPORT,-8970594.337477012,3178801.1056460245
TREASURE COAST AIRPARK, ,PORT SAINT LUCIE,34987,ST. LUCIE,-80.48865029,27.24085123,17R NL 50625 13215,,4224-501-0075-000-4,TREASURE COAST AIRPARK,12301 RANGE LINE ROAD  PORT SAINT LUCIE FL 34987,,Active,FL000379,FL37,Private,Private,27.24875,-80.494,,AIRPORT,-8959955.564490302,3153595.287730205
HALE 700 AIRPORT, ,PORT SAINT LUCIE,34988,ST. LUCIE,-80.57089205,27.36115234,17R NL 42437 26510,,3205-323-0026-000-8,HALE 700 AIRPORT,"EDWARDS, RONALD 660 BEACHLAND BLVD, SUITE 301  VERO BEACH FL 32963",,Active,FL000375,FL29,Private,Private,27.36115277,-80.57088888,,AIRPORT,-8969110.675547117,3168665.874728164
SOUTHEASTERN AIRPORT, ,FORT PIERCE,34945,ST. LUCIE,-80.5261681,27.41142759,17R NL 46839 32095,,2222-333-0026-000-9,SOUTHEASTERN AIRPORT,"STONE, CHARLES 2720 SNEED ROAD  FORT PIERCE FL 34945-4711",,Active,FL000372,FD30,Private,Private,27.41142777,-80.52616666,,AIRPORT,-8964132.028904129,3174968.8982737525
THOMAS FARMS AIRPORT, ,JAY,32565,SANTA ROSA,-87.0557539,30.96903826,16R DV 94675 26171,,05-5N-28-0000-00300-0000,THOMAS FARMS AIRPORT,6220 TALL PNE ROAD  JAY FL 32565,,Active,FL000466,85FL,Private,Private,30.96934999,-87.05722222,,AIRPORT,-9691002.19512453,3628728.8240063507
CHOCTAW NOLF, ,EGLIN AFB,32542,SANTA ROSA,-86.95978365,30.49837914,16R EU 03859 74012,,24-1S-27-0000-00100-0000,CHOCTAW NOLF,OPERATIONS CENTER 850-623-7333 U.S. NAVY MILTON FL ,,Active,FL001023,NFJ,Private,Military Navy,30.50694444,-86.95972222,,AIRPORT,-9680318.835116372,3567774.048383208
SPENCER NOLF, ,MILTON,32571,SANTA ROSA,-87.13990497,30.62531187,16R DU 86591 88086,,03-1N-29-0000-00100-0000,SPENCER NOLF,OPERATIONS CENTER 850-623-7333 U.S. NAVY PACE FL ,,Active,FL001017,NRQ,Private,Military Navy,30.61666666,-87.13333333,,AIRPORT,-9700369.849190861,3584183.7642274527
GARCON FIELD AIRPORT, ,MILTON,32583,SANTA ROSA,-87.08689905,30.4956086,16R DU 91660 73708,,17-1S-28-0000-01313-0000,GARCON FIELD AIRPORT,"HENRY, EDWIN 1637 PEARSON ROAD  MILTON FL 32583",,Active,FL000604,24FL,Private,Private,30.49519722,-87.0858,,AIRPORT,-9694469.256746804,3567416.1155922664
PACE NOLF, , , ,SANTA ROSA,-87.19195967,30.70255471,16R DU 81617 96654,,,PACE NOLF,OPERATIONS CENTER 850-623-7333 U.S. NAVY WALLACE FL ,,Active,FL001026,NVI,Private,Military Navy,30.69965277,-87.19564722,,AIRPORT,-9706164.552242817,3594180.1606849884
BUCHANAN AIRPORT, , , ,SANTA ROSA,-87.20746944,30.87601667,16R DV 80168 15880,,,BUCHANAN AIRPORT,"BUCHANAN, GARY 2951 BUD DIAMOND ROAD  JAY FL 32565",,Active,FL001034,56FL,Private,Private,30.87601666,-87.20746944,,AIRPORT,-9707891.09189387,3616657.993512654
HOLLEY NOLF, ,NAVARRE,32566,SANTA ROSA,-86.89436532,30.4253738,16R EU 10144 65926,,18-2S-26-0000-00300-0000,HOLLEY NOLF,OPERATIONS CENTER 850-623-7333 U.S. NAVY FORT WALTON BEACH FL ,,Active,FL001022,NKL,Private,Military Navy,30.42519722,-86.89385,,AIRPORT,-9673036.499680912,3558345.7038953784
WHITING FIELD NAS - NORTH, ,MILTON,32570,SANTA ROSA,-87.02591199,30.72089901,16R DU 97519 98671,,35-3N-28-0000-00100-0000,WHITING FIELD NAS - NORTH,OPERATIONS CENTER 850-623-7333 U.S. NAVY MILTON FL ,,Active,FL001025,NSE,Private,Military Navy,30.72416666,-87.02194444,,AIRPORT,-9687680.208245188,3596555.3669462753
J-22 RANCH AIRPORT, , , ,SANTA ROSA,-87.20136111,30.72518889,16R DU 80721 99163,,,J-22 RANCH AIRPORT,"COOK, CHARLES 7869 SKYHAWK ROAD  PACE FL 32571",,Active,FL000603,16FL,Private,Private,30.72518888,-87.20136111,,AIRPORT,-9707211.11538101,3597110.8818374597
ODOMS FLYING SERVICE AIRPORT, , , ,SANTA ROSA,-87.23552778,30.85268611,16R DV 77480 13299,,,ODOMS FLYING SERVICE AIRPORT,"ODOM, DOUGLAS 1870 MINERAL SPRINGS ROAD  JAY FL 32565",,Active,FL000469,50FL,Private,Private,30.85268611,-87.23552777,,AIRPORT,-9711014.53131323,3613632.3723063464
WHITING FIELD NAS - SOUTH, ,MILTON,32570,SANTA ROSA,-87.01647608,30.69691154,16R DU 98422 96013,,11-2N-28-0000-00100-0000,WHITING FIELD NAS - SOUTH,OPERATIONS CENTER 850-623-7333 U.S. NAVY MILTON FL ,,Active,FL001019,NDZ,Private,Military Navy,30.69713611,-87.01635277,,AIRPORT,-9686629.807686916,3593449.577086032
BLACKWATER AIRFIELD, ,MILTON,32570,SANTA ROSA,-86.85370276,30.87634491,16R EV 13984 15907,,04-4N-26-0000-00100-0000,BLACKWATER AIRFIELD,FLORIDA FOREST SERVICE 11650 MUNSON HWY MILTON FL 32570,,Active,FL000614,8FD3,Private,Private,30.87768611,-86.85440555,,AIRPORT,-9668509.964440532,3616700.566700537
JAY FLYING SERVICE AIRPORT, , , ,SANTA ROSA,-87.17441389,30.90212778,16R DV 83332 18768,,,JAY FLYING SERVICE AIRPORT,"NELSON, JIMMY 3110 PINE LEVEL CHURCH ROAD  JAY FL 32565",,Active,FL000468,09FL,Private,Private,30.90212777,-87.17441388,,AIRPORT,-9704211.364327619,3620045.0844802074
HAROLD NOLF, , , ,SANTA ROSA,-86.88679042,30.67995741,16R EU 10843 94139,,,HAROLD NOLF,OPERATIONS CENTER 850-623-7333 U.S. NAVY HAROLD FL ,,Active,FL001018,NZX,Private,Military Navy,30.68074722,-86.88718333,,AIRPORT,-9672193.266706428,3591254.900064642
SANTA ROSA NOLF, ,MILTON,32583,SANTA ROSA,-86.93917415,30.60855562,16R EU 05830 86222,,10-1N-27-0000-00100-0000,SANTA ROSA NOLF,OPERATIONS CENTER 850-623-7333 U.S. NAVY MILTON FL ,,Active,FL001024,NGS,Private,Military Navy,30.61083333,-86.94,,AIRPORT,-9678024.596770136,3582016.305174977
MCCUTCHAN AIRSTRIP, ,MILTON,32583,SANTA ROSA,-86.85190523,30.67352448,16R EU 14185 93430,,16-2N-26-0000-00405-0000,MCCUTCHAN AIRSTRIP,11175 HIGHWAY 90  MILTON FL 32583,,Active,FL000419,8FL6,Private,Private,30.673525,-86.85190277,,AIRPORT,-9668309.864315854,3590422.2699381313
SCHWARTZ FARMS AIRPORT, ,SARASOTA,34240,SARASOTA,-82.3175935,27.34366888,17R LL 69667 25189,,0536-02-0001,SCHWARTZ FARMS AIRPORT,"SCHWARTZ, MICHAEL 13011 FRUITVILLE ROAD  SARASOTA FL 34240",,Active,FL000750,4FL8,Private,Private,27.34365555,-82.31731388,,AIRPORT,-9163552.591409208,3166474.638383869
HIDDEN RIVER AIRPORT, ,SARASOTA,34240,SARASOTA,-82.27307998,27.30224796,17R LL 74024 20554,,0574-01-1000,HIDDEN RIVER AIRPORT,"MARTENEY, DON 3776 HIDDEN RIVER RD.  SARASOTA FL 34240",,Active,FL000753,22FA,Private,Private,27.30310277,-82.27259166,,AIRPORT,-9158597.369289612,3161284.6538043953
SOUTHERLAND STRIP, ,GENEVA,32732,SEMINOLE,-81.07867409,28.73277043,17R MM 92317 78381,,2420325UZ00000070,SOUTHERLAND STRIP,"SHAW, DAN 244 NORTH JUNGLE ROAD  GENEVA FL 32732",,Active,FL000404,FD92,Private,Private,28.7325,-81.07888888,,AIRPORT,-9025636.713370375,3341677.4668831322
